activity,timestamp,case
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4210
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4210
Coarse Screens,1969-12-31 16:00:00+00:00,case_4977
Fine Screens,1969-12-31 17:00:00+00:00,case_4977
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4977
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4977
Coarse Screens,1969-12-31 16:00:00+00:00,case_2986
Fine Screens,1969-12-31 17:00:00+00:00,case_2986
Compacted Screenings,1969-12-31 18:00:00+00:00,case_2986
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_2986
Coarse Screens,1969-12-31 16:00:00+00:00,case_8104
Fine Screens,1969-12-31 17:00:00+00:00,case_8104
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8104
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8104
Coarse Screens,1969-12-31 16:00:00+00:00,case_211
Fine Screens,1969-12-31 17:00:00+00:00,case_211
Compacted Screenings,1969-12-31 18:00:00+00:00,case_211
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_211
Coarse Screens,1969-12-31 16:00:00+00:00,case_5151
Fine Screens,1969-12-31 17:00:00+00:00,case_5151
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5151
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5151
Coarse Screens,1969-12-31 16:00:00+00:00,case_9545
Fine Screens,1969-12-31 17:00:00+00:00,case_9545
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9545
Sludge Grinder,1969-12-31 19:00:00+00:00,case_9545
Blend Tank,1969-12-31 20:00:00+00:00,case_9545
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_9545
Coarse Screens,1969-12-31 16:00:00+00:00,case_2047
Fine Screens,1969-12-31 17:00:00+00:00,case_2047
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2047
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2047
Blend Tank,1969-12-31 20:00:00+00:00,case_2047
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2047
Storage Tank,1969-12-31 22:00:00+00:00,case_2047
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_2047
Coarse Screens,1969-12-31 16:00:00+00:00,case_1386
Fine Screens,1969-12-31 17:00:00+00:00,case_1386
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1386
Sludge Grinder,1969-12-31 19:00:00+00:00,case_1386
Blend Tank,1969-12-31 20:00:00+00:00,case_1386
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_1386
Coarse Screens,1969-12-31 16:00:00+00:00,case_4599
Fine Screens,1969-12-31 17:00:00+00:00,case_4599
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4599
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4599
Coarse Screens,1969-12-31 16:00:00+00:00,case_7121
Fine Screens,1969-12-31 17:00:00+00:00,case_7121
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7121
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_7121
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_7121
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_7121
Bio-reactor Tanks,1969-12-31 22:00:00+00:00,case_7121
Final Clarifier,1969-12-31 23:00:00+00:00,case_7121
Chlorine Contact Basin,1970-01-01 00:00:00+00:00,case_7121
Pond,1970-01-01 01:00:00+00:00,case_7121
De-chlorination Pond,1970-01-01 02:00:00+00:00,case_7121
Effluent Pumping Station,1970-01-01 03:00:00+00:00,case_7121
Coarse Screens,1969-12-31 16:00:00+00:00,case_8909
Fine Screens,1969-12-31 17:00:00+00:00,case_8909
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8909
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8909
Coarse Screens,1969-12-31 16:00:00+00:00,case_3342
Fine Screens,1969-12-31 17:00:00+00:00,case_3342
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_3342
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_3342
Dissolved-Air Flotation Thickening,1969-12-31 20:00:00+00:00,case_3342
Blend Tank,1969-12-31 21:00:00+00:00,case_3342
Anaerobic Digester,1969-12-31 22:00:00+00:00,case_3342
Storage Tank,1969-12-31 23:00:00+00:00,case_3342
Disposal to Landfill,1970-01-01 00:00:00+00:00,case_3342
Coarse Screens,1969-12-31 16:00:00+00:00,case_4202
Fine Screens,1969-12-31 17:00:00+00:00,case_4202
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4202
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4202
Coarse Screens,1969-12-31 16:00:00+00:00,case_3961
Fine Screens,1969-12-31 17:00:00+00:00,case_3961
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_3961
Sludge Grinder,1969-12-31 19:00:00+00:00,case_3961
Blend Tank,1969-12-31 20:00:00+00:00,case_3961
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_3961
Storage Tank,1969-12-31 22:00:00+00:00,case_3961
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_3961
Coarse Screens,1969-12-31 16:00:00+00:00,case_9206
Fine Screens,1969-12-31 17:00:00+00:00,case_9206
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9206
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_9206
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_9206
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_9206
Bio-reactor Tanks,1969-12-31 22:00:00+00:00,case_9206
Wastewater Centrifuge De-watering Thickening,1969-12-31 23:00:00+00:00,case_9206
Blend Tank,1970-01-01 00:00:00+00:00,case_9206
Anaerobic Digester,1970-01-01 01:00:00+00:00,case_9206
Coarse Screens,1969-12-31 16:00:00+00:00,case_2200
Fine Screens,1969-12-31 17:00:00+00:00,case_2200
Compacted Screenings,1969-12-31 18:00:00+00:00,case_2200
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_2200
Coarse Screens,1969-12-31 16:00:00+00:00,case_2463
Fine Screens,1969-12-31 17:00:00+00:00,case_2463
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2463
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2463
Blend Tank,1969-12-31 20:00:00+00:00,case_2463
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2463
Coarse Screens,1969-12-31 16:00:00+00:00,case_4654
Fine Screens,1969-12-31 17:00:00+00:00,case_4654
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_4654
Sludge Grinder,1969-12-31 19:00:00+00:00,case_4654
Blend Tank,1969-12-31 20:00:00+00:00,case_4654
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_4654
Storage Tank,1969-12-31 22:00:00+00:00,case_4654
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_4654
Coarse Screens,1969-12-31 16:00:00+00:00,case_5512
Fine Screens,1969-12-31 17:00:00+00:00,case_5512
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_5512
Sludge Grinder,1969-12-31 19:00:00+00:00,case_5512
Blend Tank,1969-12-31 20:00:00+00:00,case_5512
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_5512
Coarse Screens,1969-12-31 16:00:00+00:00,case_5632
Fine Screens,1969-12-31 17:00:00+00:00,case_5632
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5632
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5632
Coarse Screens,1969-12-31 16:00:00+00:00,case_2622
Fine Screens,1969-12-31 17:00:00+00:00,case_2622
Compacted Screenings,1969-12-31 18:00:00+00:00,case_2622
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_2622
Coarse Screens,1969-12-31 16:00:00+00:00,case_94
Fine Screens,1969-12-31 17:00:00+00:00,case_94
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_94
Sludge Grinder,1969-12-31 19:00:00+00:00,case_94
Blend Tank,1969-12-31 20:00:00+00:00,case_94
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_94
Storage Tank,1969-12-31 22:00:00+00:00,case_94
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_94
Coarse Screens,1969-12-31 16:00:00+00:00,case_2847
Fine Screens,1969-12-31 17:00:00+00:00,case_2847
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2847
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2847
Blend Tank,1969-12-31 20:00:00+00:00,case_2847
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2847
Coarse Screens,1969-12-31 16:00:00+00:00,case_7932
Fine Screens,1969-12-31 17:00:00+00:00,case_7932
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7932
Sludge Grinder,1969-12-31 19:00:00+00:00,case_7932
Blend Tank,1969-12-31 20:00:00+00:00,case_7932
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_7932
Storage Tank,1969-12-31 22:00:00+00:00,case_7932
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_7932
Coarse Screens,1969-12-31 16:00:00+00:00,case_4597
Fine Screens,1969-12-31 17:00:00+00:00,case_4597
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4597
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4597
Coarse Screens,1969-12-31 16:00:00+00:00,case_5872
Fine Screens,1969-12-31 17:00:00+00:00,case_5872
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5872
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5872
Coarse Screens,1969-12-31 16:00:00+00:00,case_8335
Fine Screens,1969-12-31 17:00:00+00:00,case_8335
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_8335
Sludge Grinder,1969-12-31 19:00:00+00:00,case_8335
Blend Tank,1969-12-31 20:00:00+00:00,case_8335
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_8335
Coarse Screens,1969-12-31 16:00:00+00:00,case_8415
Fine Screens,1969-12-31 17:00:00+00:00,case_8415
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8415
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8415
Coarse Screens,1969-12-31 16:00:00+00:00,case_8020
Fine Screens,1969-12-31 17:00:00+00:00,case_8020
Compacted Screenings,1969-12-31 18:00:00+00:00,case_8020
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_8020
Coarse Screens,1969-12-31 16:00:00+00:00,case_2105
Fine Screens,1969-12-31 17:00:00+00:00,case_2105
Compacted Screenings,1969-12-31 18:00:00+00:00,case_2105
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_2105
Coarse Screens,1969-12-31 16:00:00+00:00,case_7317
Fine Screens,1969-12-31 17:00:00+00:00,case_7317
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7317
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_7317
Final Clarifier,1969-12-31 20:00:00+00:00,case_7317
Chlorine Contact Basin,1969-12-31 21:00:00+00:00,case_7317
Pond,1969-12-31 22:00:00+00:00,case_7317
De-chlorination Pond,1969-12-31 23:00:00+00:00,case_7317
Cascade Aerator,1970-01-01 00:00:00+00:00,case_7317
Coarse Screens,1969-12-31 16:00:00+00:00,case_8941
Fine Screens,1969-12-31 17:00:00+00:00,case_8941
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_8941
Sludge Grinder,1969-12-31 19:00:00+00:00,case_8941
Blend Tank,1969-12-31 20:00:00+00:00,case_8941
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_8941
Coarse Screens,1969-12-31 16:00:00+00:00,case_225
Fine Screens,1969-12-31 17:00:00+00:00,case_225
Compacted Screenings,1969-12-31 18:00:00+00:00,case_225
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_225
Coarse Screens,1969-12-31 16:00:00+00:00,case_7510
Fine Screens,1969-12-31 17:00:00+00:00,case_7510
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7510
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_7510
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_7510
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_7510
Gravity Thickening,1969-12-31 22:00:00+00:00,case_7510
Blend Tank,1969-12-31 23:00:00+00:00,case_7510
Anaerobic Digester,1970-01-01 00:00:00+00:00,case_7510
Storage Tank,1970-01-01 01:00:00+00:00,case_7510
Disposal to Landfill,1970-01-01 02:00:00+00:00,case_7510
Coarse Screens,1969-12-31 16:00:00+00:00,case_7457
Fine Screens,1969-12-31 17:00:00+00:00,case_7457
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7457
Sludge Grinder,1969-12-31 19:00:00+00:00,case_7457
Blend Tank,1969-12-31 20:00:00+00:00,case_7457
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_7457
Coarse Screens,1969-12-31 16:00:00+00:00,case_1648
Fine Screens,1969-12-31 17:00:00+00:00,case_1648
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1648
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_1648
Final Clarifier,1969-12-31 20:00:00+00:00,case_1648
Chlorine Contact Basin,1969-12-31 21:00:00+00:00,case_1648
Pond,1969-12-31 22:00:00+00:00,case_1648
De-chlorination Pond,1969-12-31 23:00:00+00:00,case_1648
Cascade Aerator,1970-01-01 00:00:00+00:00,case_1648
Coarse Screens,1969-12-31 16:00:00+00:00,case_7650
Fine Screens,1969-12-31 17:00:00+00:00,case_7650
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7650
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_7650
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_7650
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_7650
Final Clarifier,1969-12-31 22:00:00+00:00,case_7650
Chlorine Contact Basin,1969-12-31 23:00:00+00:00,case_7650
Pond,1970-01-01 00:00:00+00:00,case_7650
De-chlorination Pond,1970-01-01 01:00:00+00:00,case_7650
Cascade Aerator,1970-01-01 02:00:00+00:00,case_7650
Coarse Screens,1969-12-31 16:00:00+00:00,case_6349
Fine Screens,1969-12-31 17:00:00+00:00,case_6349
Compacted Screenings,1969-12-31 18:00:00+00:00,case_6349
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_6349
Coarse Screens,1969-12-31 16:00:00+00:00,case_5630
Fine Screens,1969-12-31 17:00:00+00:00,case_5630
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_5630
Sludge Grinder,1969-12-31 19:00:00+00:00,case_5630
Blend Tank,1969-12-31 20:00:00+00:00,case_5630
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_5630
Storage Tank,1969-12-31 22:00:00+00:00,case_5630
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_5630
Coarse Screens,1969-12-31 16:00:00+00:00,case_7839
Fine Screens,1969-12-31 17:00:00+00:00,case_7839
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_7839
Sludge Grinder,1969-12-31 19:00:00+00:00,case_7839
Blend Tank,1969-12-31 20:00:00+00:00,case_7839
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_7839
Coarse Screens,1969-12-31 16:00:00+00:00,case_1292
Fine Screens,1969-12-31 17:00:00+00:00,case_1292
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1292
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_1292
Dissolved-Air Flotation Thickening,1969-12-31 20:00:00+00:00,case_1292
Blend Tank,1969-12-31 21:00:00+00:00,case_1292
Anaerobic Digester,1969-12-31 22:00:00+00:00,case_1292
Coarse Screens,1969-12-31 16:00:00+00:00,case_5813
Fine Screens,1969-12-31 17:00:00+00:00,case_5813
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5813
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5813
Coarse Screens,1969-12-31 16:00:00+00:00,case_3506
Fine Screens,1969-12-31 17:00:00+00:00,case_3506
Compacted Screenings,1969-12-31 18:00:00+00:00,case_3506
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_3506
Coarse Screens,1969-12-31 16:00:00+00:00,case_7143
Fine Screens,1969-12-31 17:00:00+00:00,case_7143
Compacted Screenings,1969-12-31 18:00:00+00:00,case_7143
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_7143
Coarse Screens,1969-12-31 16:00:00+00:00,case_9701
Fine Screens,1969-12-31 17:00:00+00:00,case_9701
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9701
Sludge Grinder,1969-12-31 19:00:00+00:00,case_9701
Blend Tank,1969-12-31 20:00:00+00:00,case_9701
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_9701
Coarse Screens,1969-12-31 16:00:00+00:00,case_3479
Fine Screens,1969-12-31 17:00:00+00:00,case_3479
Compacted Screenings,1969-12-31 18:00:00+00:00,case_3479
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_3479
Coarse Screens,1969-12-31 16:00:00+00:00,case_4862
Fine Screens,1969-12-31 17:00:00+00:00,case_4862
Compacted Screenings,1969-12-31 18:00:00+00:00,case_4862
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_4862
Coarse Screens,1969-12-31 16:00:00+00:00,case_4422
Fine Screens,1969-12-31 17:00:00+00:00,case_4422
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_4422
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_4422
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_4422
Final Clarifier,1969-12-31 21:00:00+00:00,case_4422
Chlorine Contact Basin,1969-12-31 22:00:00+00:00,case_4422
Pond,1969-12-31 23:00:00+00:00,case_4422
De-chlorination Pond,1970-01-01 00:00:00+00:00,case_4422
Cascade Aerator,1970-01-01 01:00:00+00:00,case_4422
Coarse Screens,1969-12-31 16:00:00+00:00,case_5623
Fine Screens,1969-12-31 17:00:00+00:00,case_5623
Compacted Screenings,1969-12-31 18:00:00+00:00,case_5623
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_5623
Coarse Screens,1969-12-31 16:00:00+00:00,case_9444
Fine Screens,1969-12-31 17:00:00+00:00,case_9444
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9444
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9444
Coarse Screens,1969-12-31 16:00:00+00:00,case_3467
Fine Screens,1969-12-31 17:00:00+00:00,case_3467
Compacted Screenings,1969-12-31 18:00:00+00:00,case_3467
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_3467
Coarse Screens,1969-12-31 16:00:00+00:00,case_3720
Fine Screens,1969-12-31 17:00:00+00:00,case_3720
Compacted Screenings,1969-12-31 18:00:00+00:00,case_3720
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_3720
Coarse Screens,1969-12-31 16:00:00+00:00,case_6816
Fine Screens,1969-12-31 17:00:00+00:00,case_6816
Compacted Screenings,1969-12-31 18:00:00+00:00,case_6816
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_6816
Coarse Screens,1969-12-31 16:00:00+00:00,case_7239
Fine Screens,1969-12-31 17:00:00+00:00,case_7239
Compacted Screenings,1969-12-31 18:00:00+00:00,case_7239
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_7239
Coarse Screens,1969-12-31 16:00:00+00:00,case_2819
Fine Screens,1969-12-31 17:00:00+00:00,case_2819
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2819
Sludge Grinder,1969-12-31 19:00:00+00:00,case_2819
Blend Tank,1969-12-31 20:00:00+00:00,case_2819
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_2819
Storage Tank,1969-12-31 22:00:00+00:00,case_2819
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_2819
Coarse Screens,1969-12-31 16:00:00+00:00,case_9079
Fine Screens,1969-12-31 17:00:00+00:00,case_9079
Compacted Screenings,1969-12-31 18:00:00+00:00,case_9079
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_9079
Coarse Screens,1969-12-31 16:00:00+00:00,case_430
Fine Screens,1969-12-31 17:00:00+00:00,case_430
Compacted Screenings,1969-12-31 18:00:00+00:00,case_430
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_430
Coarse Screens,1969-12-31 16:00:00+00:00,case_6877
Fine Screens,1969-12-31 17:00:00+00:00,case_6877
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_6877
Sludge Grinder,1969-12-31 19:00:00+00:00,case_6877
Blend Tank,1969-12-31 20:00:00+00:00,case_6877
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_6877
Coarse Screens,1969-12-31 16:00:00+00:00,case_3739
Fine Screens,1969-12-31 17:00:00+00:00,case_3739
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_3739
Sludge Grinder,1969-12-31 19:00:00+00:00,case_3739
Blend Tank,1969-12-31 20:00:00+00:00,case_3739
Anaerobic Digester,1969-12-31 21:00:00+00:00,case_3739
Storage Tank,1969-12-31 22:00:00+00:00,case_3739
Disposal to Landfill,1969-12-31 23:00:00+00:00,case_3739
Coarse Screens,1969-12-31 16:00:00+00:00,case_4902
Fine Screens,1969-12-31 17:00:00+00:00,case_4902
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_4902
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_4902
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_4902
Bio-reactor Tanks,1969-12-31 21:00:00+00:00,case_4902
Bio-reactor Tanks,1969-12-31 22:00:00+00:00,case_4902
Final Clarifier,1969-12-31 23:00:00+00:00,case_4902
Chlorine Contact Basin,1970-01-01 00:00:00+00:00,case_4902
Pond,1970-01-01 01:00:00+00:00,case_4902
De-chlorination Pond,1970-01-01 02:00:00+00:00,case_4902
Effluent Pumping Station,1970-01-01 03:00:00+00:00,case_4902
Coarse Screens,1969-12-31 16:00:00+00:00,case_9773
Fine Screens,1969-12-31 17:00:00+00:00,case_9773
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9773
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_9773
Wastewater Centrifuge De-watering Thickening,1969-12-31 20:00:00+00:00,case_9773
Blend Tank,1969-12-31 21:00:00+00:00,case_9773
Anaerobic Digester,1969-12-31 22:00:00+00:00,case_9773
Storage Tank,1969-12-31 23:00:00+00:00,case_9773
Disposal to Landfill,1970-01-01 00:00:00+00:00,case_9773
Coarse Screens,1969-12-31 16:00:00+00:00,case_9671
Fine Screens,1969-12-31 17:00:00+00:00,case_9671
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_9671
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_9671
Final Clarifier,1969-12-31 20:00:00+00:00,case_9671
Chlorine Contact Basin,1969-12-31 21:00:00+00:00,case_9671
Pond,1969-12-31 22:00:00+00:00,case_9671
De-chlorination Pond,1969-12-31 23:00:00+00:00,case_9671
Cascade Aerator,1970-01-01 00:00:00+00:00,case_9671
Coarse Screens,1969-12-31 16:00:00+00:00,case_1196
Fine Screens,1969-12-31 17:00:00+00:00,case_1196
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_1196
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_1196
Bio-reactor Tanks,1969-12-31 20:00:00+00:00,case_1196
Final Clarifier,1969-12-31 21:00:00+00:00,case_1196
Chlorine Contact Basin,1969-12-31 22:00:00+00:00,case_1196
Pond,1969-12-31 23:00:00+00:00,case_1196
De-chlorination Pond,1970-01-01 00:00:00+00:00,case_1196
Cascade Aerator,1970-01-01 01:00:00+00:00,case_1196
Coarse Screens,1969-12-31 16:00:00+00:00,case_1234
Fine Screens,1969-12-31 17:00:00+00:00,case_1234
Compacted Screenings,1969-12-31 18:00:00+00:00,case_1234
Disposal to Landfill,1969-12-31 19:00:00+00:00,case_1234
Coarse Screens,1969-12-31 16:00:00+00:00,case_2380
Fine Screens,1969-12-31 17:00:00+00:00,case_2380
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_2380
Bio-reactor Tanks,1969-12-31 19:00:00+00:00,case_2380
Gravity Thickening,1969-12-31 20:00:00+00:00,case_2380
Blend Tank,1969-12-31 21:00:00+00:00,case_2380
Anaerobic Digester,1969-12-31 22:00:00+00:00,case_2380
Storage Tank,1969-12-31 23:00:00+00:00,case_2380
Disposal to Landfill,1970-01-01 00:00:00+00:00,case_2380
Coarse Screens,1969-12-31 16:00:00+00:00,case_45
Fine Screens,1969-12-31 17:00:00+00:00,case_45
Primary Clarifiers,1969-12-31 18:00:00+00:00,case_45
