activity,lifecycle:transition,timestamp,case
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1059
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1059
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1059
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1059
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1059
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1059
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1059
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3078
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3078
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3078
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3078
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_3078
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_3078
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_3078
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_3078
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_958
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_958
Fine Screens,start,1969-12-31 16:35:00+00:00,case_958
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_958
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_958
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_958
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_958
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_958
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_958
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_958
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_958
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_958
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_958
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_958
Pond,start,1969-12-31 21:01:00+00:00,case_958
Pond,complete,1969-12-31 21:21:00+00:00,case_958
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_958
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_958
Cascade Aerator,start,1969-12-31 22:31:00+00:00,case_958
Cascade Aerator,complete,1969-12-31 23:01:00+00:00,case_958
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1786
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1786
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1786
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1786
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1786
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1786
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1786
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1786
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1786
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1786
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1786
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1786
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1786
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1786
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1786
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1786
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_988
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_988
Fine Screens,start,1969-12-31 16:35:00+00:00,case_988
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_988
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_988
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_988
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_988
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_988
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_988
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_988
Dissolved-Air Flotation Thickening,start,1969-12-31 19:51:00+00:00,case_988
Dissolved-Air Flotation Thickening,complete,1969-12-31 21:11:00+00:00,case_988
Blend Tank,start,1969-12-31 21:31:00+00:00,case_988
Blend Tank,complete,1969-12-31 22:41:00+00:00,case_988
Anaerobic Digester,start,1969-12-31 22:56:00+00:00,case_988
Anaerobic Digester,complete,1969-12-31 23:26:00+00:00,case_988
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1799
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1799
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1799
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1799
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1799
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1799
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1799
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1799
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1799
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1799
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1799
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1799
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1799
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1799
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1799
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1799
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1741
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1741
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1741
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1741
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1741
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1741
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1741
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1741
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1741
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1741
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1741
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1741
Storage Tank,start,1969-12-31 20:43:00+00:00,case_1741
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_1741
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_1741
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_1741
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3683
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3683
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3683
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3683
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3683
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3683
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3683
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3683
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_3683
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_3683
Gravity Thickening,start,1969-12-31 19:51:00+00:00,case_3683
Gravity Thickening,complete,1969-12-31 20:31:00+00:00,case_3683
Blend Tank,start,1969-12-31 20:34:00+00:00,case_3683
Blend Tank,complete,1969-12-31 21:44:00+00:00,case_3683
Anaerobic Digester,start,1969-12-31 21:59:00+00:00,case_3683
Anaerobic Digester,complete,1969-12-31 22:29:00+00:00,case_3683
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2985
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2985
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2985
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2985
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_2985
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_2985
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_2985
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_2985
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1343
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1343
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1343
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1343
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1343
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1343
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1343
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1343
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1343
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1343
Final Clarifier,start,1969-12-31 19:51:00+00:00,case_1343
Final Clarifier,complete,1969-12-31 20:21:00+00:00,case_1343
Chlorine Contact Basin,start,1969-12-31 20:26:00+00:00,case_1343
Chlorine Contact Basin,complete,1969-12-31 20:56:00+00:00,case_1343
Pond,start,1969-12-31 21:01:00+00:00,case_1343
Pond,complete,1969-12-31 21:21:00+00:00,case_1343
De-chlorination Pond,start,1969-12-31 21:31:00+00:00,case_1343
De-chlorination Pond,complete,1969-12-31 22:11:00+00:00,case_1343
Cascade Aerator,start,1969-12-31 22:31:00+00:00,case_1343
Cascade Aerator,complete,1969-12-31 23:01:00+00:00,case_1343
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_368
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_368
Fine Screens,start,1969-12-31 16:35:00+00:00,case_368
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_368
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_368
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_368
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_368
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_368
Blend Tank,start,1969-12-31 18:33:00+00:00,case_368
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_368
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_368
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_368
Storage Tank,start,1969-12-31 20:43:00+00:00,case_368
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_368
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_368
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_368
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3461
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3461
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3461
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3461
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3461
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3461
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_3461
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_3461
Blend Tank,start,1969-12-31 18:33:00+00:00,case_3461
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_3461
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_3461
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_3461
Storage Tank,start,1969-12-31 20:43:00+00:00,case_3461
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_3461
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_3461
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_3461
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1867
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1867
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1867
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1867
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1867
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1867
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_1867
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_1867
Blend Tank,start,1969-12-31 18:33:00+00:00,case_1867
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_1867
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_1867
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_1867
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3456
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3456
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3456
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3456
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3456
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3456
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3456
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3456
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_3456
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_3456
Wastewater Centrifuge De-watering Thickening,start,1969-12-31 19:51:00+00:00,case_3456
Wastewater Centrifuge De-watering Thickening,complete,1969-12-31 20:51:00+00:00,case_3456
Blend Tank,start,1969-12-31 21:01:00+00:00,case_3456
Blend Tank,complete,1969-12-31 22:11:00+00:00,case_3456
Anaerobic Digester,start,1969-12-31 22:26:00+00:00,case_3456
Anaerobic Digester,complete,1969-12-31 22:56:00+00:00,case_3456
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_133
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_133
Fine Screens,start,1969-12-31 16:35:00+00:00,case_133
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_133
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_133
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_133
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_133
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_133
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1532
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1532
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1532
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1532
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1532
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1532
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1532
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1532
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4516
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4516
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4516
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_4516
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_4516
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_4516
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_4516
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_4516
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_638
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_638
Fine Screens,start,1969-12-31 16:35:00+00:00,case_638
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_638
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_638
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_638
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_638
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_638
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_728
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_728
Fine Screens,start,1969-12-31 16:35:00+00:00,case_728
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_728
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_728
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_728
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_728
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_728
Blend Tank,start,1969-12-31 18:33:00+00:00,case_728
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_728
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_728
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_728
Storage Tank,start,1969-12-31 20:43:00+00:00,case_728
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_728
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_728
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_728
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1345
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1345
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1345
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1345
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_1345
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_1345
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_1345
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_1345
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_1345
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_1345
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_1345
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_1345
Final Clarifier,start,1969-12-31 20:51:00+00:00,case_1345
Final Clarifier,complete,1969-12-31 21:21:00+00:00,case_1345
Chlorine Contact Basin,start,1969-12-31 21:26:00+00:00,case_1345
Chlorine Contact Basin,complete,1969-12-31 21:56:00+00:00,case_1345
Pond,start,1969-12-31 22:01:00+00:00,case_1345
Pond,complete,1969-12-31 22:21:00+00:00,case_1345
De-chlorination Pond,start,1969-12-31 22:31:00+00:00,case_1345
De-chlorination Pond,complete,1969-12-31 23:11:00+00:00,case_1345
Effluent Pumping Station,start,1969-12-31 23:31:00+00:00,case_1345
Effluent Pumping Station,complete,1970-01-01 00:21:00+00:00,case_1345
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_1859
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_1859
Fine Screens,start,1969-12-31 16:35:00+00:00,case_1859
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_1859
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_1859
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_1859
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_1859
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_1859
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2963
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2963
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2963
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2963
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2963
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2963
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2963
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2963
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2963
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2963
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2963
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2963
Storage Tank,start,1969-12-31 20:43:00+00:00,case_2963
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_2963
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_2963
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_2963
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_3670
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_3670
Fine Screens,start,1969-12-31 16:35:00+00:00,case_3670
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_3670
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_3670
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_3670
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_3670
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_3670
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_3670
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_3670
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_3670
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_3670
Pond,start,1969-12-31 20:01:00+00:00,case_3670
Pond,complete,1969-12-31 20:21:00+00:00,case_3670
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_3670
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_3670
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_3670
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_3670
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_2833
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_2833
Fine Screens,start,1969-12-31 16:35:00+00:00,case_2833
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_2833
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_2833
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_2833
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_2833
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_2833
Blend Tank,start,1969-12-31 18:33:00+00:00,case_2833
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_2833
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_2833
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_2833
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_4400
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_4400
Fine Screens,start,1969-12-31 16:35:00+00:00,case_4400
