activity,lifecycle:transition,timestamp,case
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_262
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_776
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_776
Fine Screens,start,1969-12-31 16:35:00+00:00,case_776
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_776
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_776
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_776
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_776
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_776
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_447
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_447
Fine Screens,start,1969-12-31 16:35:00+00:00,case_447
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_447
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_447
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_447
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_447
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_447
Bio-reactor Tanks,start,1969-12-31 18:51:00+00:00,case_447
Bio-reactor Tanks,complete,1969-12-31 19:41:00+00:00,case_447
Bio-reactor Tanks,start,1969-12-31 19:51:00+00:00,case_447
Bio-reactor Tanks,complete,1969-12-31 20:41:00+00:00,case_447
Final Clarifier,start,1969-12-31 20:51:00+00:00,case_447
Final Clarifier,complete,1969-12-31 21:21:00+00:00,case_447
Chlorine Contact Basin,start,1969-12-31 21:26:00+00:00,case_447
Chlorine Contact Basin,complete,1969-12-31 21:56:00+00:00,case_447
Pond,start,1969-12-31 22:01:00+00:00,case_447
Pond,complete,1969-12-31 22:21:00+00:00,case_447
De-chlorination Pond,start,1969-12-31 22:31:00+00:00,case_447
De-chlorination Pond,complete,1969-12-31 23:11:00+00:00,case_447
Cascade Aerator,start,1969-12-31 23:31:00+00:00,case_447
Cascade Aerator,complete,1970-01-01 00:01:00+00:00,case_447
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_353
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_353
Fine Screens,start,1969-12-31 16:35:00+00:00,case_353
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_353
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_353
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_353
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_353
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_353
Blend Tank,start,1969-12-31 18:33:00+00:00,case_353
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_353
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_353
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_353
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_738
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_738
Fine Screens,start,1969-12-31 16:35:00+00:00,case_738
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_738
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_738
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_738
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_738
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_738
Blend Tank,start,1969-12-31 18:33:00+00:00,case_738
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_738
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_738
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_738
Storage Tank,start,1969-12-31 20:43:00+00:00,case_738
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_738
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_738
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_738
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_328
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_328
Fine Screens,start,1969-12-31 16:35:00+00:00,case_328
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_328
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_328
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_328
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_328
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_328
Blend Tank,start,1969-12-31 18:33:00+00:00,case_328
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_328
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_328
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_328
Storage Tank,start,1969-12-31 20:43:00+00:00,case_328
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_328
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_328
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_328
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_983
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_983
Fine Screens,start,1969-12-31 16:35:00+00:00,case_983
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_983
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_983
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_983
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_983
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_983
Blend Tank,start,1969-12-31 18:33:00+00:00,case_983
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_983
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_983
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_983
Storage Tank,start,1969-12-31 20:43:00+00:00,case_983
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_983
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_983
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_983
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_409
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_409
Fine Screens,start,1969-12-31 16:35:00+00:00,case_409
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_409
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_409
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_409
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_409
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_409
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_150
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_150
Fine Screens,start,1969-12-31 16:35:00+00:00,case_150
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_150
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_150
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_150
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_150
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_150
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_500
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_500
Fine Screens,start,1969-12-31 16:35:00+00:00,case_500
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_500
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_500
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_500
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_500
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_500
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_671
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_671
Fine Screens,start,1969-12-31 16:35:00+00:00,case_671
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_671
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_671
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_671
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_671
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_671
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_809
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_809
Fine Screens,start,1969-12-31 16:35:00+00:00,case_809
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_809
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_809
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_809
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_809
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_809
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_809
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_809
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_809
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_809
Pond,start,1969-12-31 20:01:00+00:00,case_809
Pond,complete,1969-12-31 20:21:00+00:00,case_809
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_809
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_809
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_809
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_809
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_949
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_949
Fine Screens,start,1969-12-31 16:35:00+00:00,case_949
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_949
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_949
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_949
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_949
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_949
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_329
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_329
Fine Screens,start,1969-12-31 16:35:00+00:00,case_329
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_329
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_329
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_329
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_329
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_329
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_973
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_973
Fine Screens,start,1969-12-31 16:35:00+00:00,case_973
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_973
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_973
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_973
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_973
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_973
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_973
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_973
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_973
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_973
Pond,start,1969-12-31 20:01:00+00:00,case_973
Pond,complete,1969-12-31 20:21:00+00:00,case_973
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_973
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_973
Cascade Aerator,start,1969-12-31 21:31:00+00:00,case_973
Cascade Aerator,complete,1969-12-31 22:01:00+00:00,case_973
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_440
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_440
Fine Screens,start,1969-12-31 16:35:00+00:00,case_440
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_440
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_440
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_440
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_440
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_440
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_309
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_309
Fine Screens,start,1969-12-31 16:35:00+00:00,case_309
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_309
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_309
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_309
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_309
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_309
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_100
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_100
Fine Screens,start,1969-12-31 16:35:00+00:00,case_100
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_100
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_100
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_100
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_100
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_100
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_136
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_136
Fine Screens,start,1969-12-31 16:35:00+00:00,case_136
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_136
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_136
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_136
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_136
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_136
Blend Tank,start,1969-12-31 18:33:00+00:00,case_136
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_136
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_136
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_136
Storage Tank,start,1969-12-31 20:43:00+00:00,case_136
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_136
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_136
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_136
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_44
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_44
Fine Screens,start,1969-12-31 16:35:00+00:00,case_44
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_44
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_44
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_44
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_44
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_44
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_710
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_710
Fine Screens,start,1969-12-31 16:35:00+00:00,case_710
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_710
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_710
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_710
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_710
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_710
Blend Tank,start,1969-12-31 18:33:00+00:00,case_710
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_710
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_710
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_710
Storage Tank,start,1969-12-31 20:43:00+00:00,case_710
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_710
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_710
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_710
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_909
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_909
Fine Screens,start,1969-12-31 16:35:00+00:00,case_909
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_909
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_909
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_909
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_909
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_909
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_653
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_653
Fine Screens,start,1969-12-31 16:35:00+00:00,case_653
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_653
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_653
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_653
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_653
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_653
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_18
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_18
Fine Screens,start,1969-12-31 16:35:00+00:00,case_18
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_18
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_18
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_18
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_18
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_18
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_161
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_161
Fine Screens,start,1969-12-31 16:35:00+00:00,case_161
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_161
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_161
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_161
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_161
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_161
Blend Tank,start,1969-12-31 18:33:00+00:00,case_161
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_161
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_161
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_161
Storage Tank,start,1969-12-31 20:43:00+00:00,case_161
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_161
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_161
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_161
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_556
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_556
Fine Screens,start,1969-12-31 16:35:00+00:00,case_556
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_556
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_556
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_556
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_556
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_556
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_532
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_532
Fine Screens,start,1969-12-31 16:35:00+00:00,case_532
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_532
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_532
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_532
Bio-reactor Tanks,start,1969-12-31 17:51:00+00:00,case_532
Bio-reactor Tanks,complete,1969-12-31 18:41:00+00:00,case_532
Final Clarifier,start,1969-12-31 18:51:00+00:00,case_532
Final Clarifier,complete,1969-12-31 19:21:00+00:00,case_532
Chlorine Contact Basin,start,1969-12-31 19:26:00+00:00,case_532
Chlorine Contact Basin,complete,1969-12-31 19:56:00+00:00,case_532
Pond,start,1969-12-31 20:01:00+00:00,case_532
Pond,complete,1969-12-31 20:21:00+00:00,case_532
De-chlorination Pond,start,1969-12-31 20:31:00+00:00,case_532
De-chlorination Pond,complete,1969-12-31 21:11:00+00:00,case_532
Effluent Pumping Station,start,1969-12-31 21:31:00+00:00,case_532
Effluent Pumping Station,complete,1969-12-31 22:21:00+00:00,case_532
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_672
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_672
Fine Screens,start,1969-12-31 16:35:00+00:00,case_672
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_672
Compacted Screenings,start,1969-12-31 17:21:00+00:00,case_672
Compacted Screenings,complete,1969-12-31 17:51:00+00:00,case_672
Disposal to Landfill,start,1969-12-31 17:56:00+00:00,case_672
Disposal to Landfill,complete,1969-12-31 18:16:00+00:00,case_672
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_665
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_665
Fine Screens,start,1969-12-31 16:35:00+00:00,case_665
Fine Screens,complete,1969-12-31 17:15:00+00:00,case_665
Primary Clarifiers,start,1969-12-31 17:21:00+00:00,case_665
Primary Clarifiers,complete,1969-12-31 17:41:00+00:00,case_665
Sludge Grinder,start,1969-12-31 17:51:00+00:00,case_665
Sludge Grinder,complete,1969-12-31 18:26:00+00:00,case_665
Blend Tank,start,1969-12-31 18:33:00+00:00,case_665
Blend Tank,complete,1969-12-31 19:43:00+00:00,case_665
Anaerobic Digester,start,1969-12-31 19:58:00+00:00,case_665
Anaerobic Digester,complete,1969-12-31 20:28:00+00:00,case_665
Storage Tank,start,1969-12-31 20:43:00+00:00,case_665
Storage Tank,complete,1969-12-31 21:28:00+00:00,case_665
Disposal to Landfill,start,1969-12-31 21:33:00+00:00,case_665
Disposal to Landfill,complete,1969-12-31 21:53:00+00:00,case_665
Coarse Screens,start,1969-12-31 16:00:00+00:00,case_137
Coarse Screens,complete,1969-12-31 16:30:00+00:00,case_137
